date,v10_adapted,v40_adapted,v80_adapted,sd
2018-11-14 00:30:00,0.1606859122301466,0.13955601223014658,0.1272758122301466,0.0261359639962972
2018-11-14 01:00:00,0.1606559070357397,0.13966005703573967,0.1273798570357397,0.0261564512963949
2018-11-14 01:30:00,0.1606259018413328,0.13971015184133279,0.1273498518413328,0.0261769385964925
2018-11-14 02:00:00,0.1605958966469259,0.1397602466469259,0.1273198466469259,0.0261974258965901
2018-11-14 02:30:00,0.1605785694761028,0.13974291947610282,0.1273025194761028,0.0261916021378558
2018-11-14 03:00:00,0.1605612423052796,0.13972559230527962,0.1272851923052796,0.0261857783791215
2018-11-14 03:30:00,0.1605439151344564,0.13970826513445642,0.1272678651344564,0.0261799546203871
2018-11-14 04:00:00,0.1605265879636332,0.13969093796363322,0.1272505379636332,0.0261741308616528
2018-11-14 04:30:00,0.1605092607928101,0.13967361079281013,0.1272332107928101,0.0261683071029184
2018-11-14 05:00:00,0.1604919336219869,0.13965628362198693,0.1272158836219869,0.0261624833441841
2018-11-14 05:30:00,0.1604746064511637,0.13972530645116374,0.12728490645116372,0.0261566595854498
2018-11-14 06:00:00,0.1604572792803406,0.13979432928034063,0.12735392928034062,0.0261508358267154
2018-11-14 06:30:00,0.1604399521095174,0.13977700210951743,0.12733660210951742,0.0261450120679811
2018-11-14 07:00:00,0.1604226249386942,0.13975967493869423,0.12731927493869422,0.0261391883092467
2018-11-14 07:30:00,0.160405297767871,0.13974234776787103,0.12730194776787102,0.0261333645505124
2018-11-14 08:00:00,0.1603879705970479,0.13972502059704794,0.12728462059704793,0.026127540791778
2018-11-14 08:30:00,0.1603706434262247,0.13970769342622474,0.12726729342622473,0.0261217170330437
2018-11-14 09:00:00,0.1603533162554015,0.13969036625540154,0.12724996625540153,0.0261158932743094
2018-11-14 09:30:00,0.1603359890845783,0.13959508908457835,0.12723263908457833,0.026110069515575
2018-11-14 10:00:00,0.1603186619137551,0.13949976191375513,0.12721531191375512,0.0261042457568407
